slug,language,title,grade_level,version,filename,split
fbi-drones,en,"FBI used drones to spy on Americans inside U.S., its director admits",7.0,2,fbi-drones.en.2.txt,train
fbi-drones,en,FBI chief admits for first time using drones to spy inside the U.S.,5.0,3,fbi-drones.en.3.txt,train
fbi-drones,en,"FBI used spy planes inside U.S., its director admits",4.0,4,fbi-drones.en.4.txt,train
fda-transfats,en,New FDA rules would eliminate most trans fats in US,12.0,0,fda-transfats.en.0.txt,train
fda-transfats,en,FDA moves to rid trans fat from U.S. diet,9.0,1,fda-transfats.en.1.txt,train
fda-transfats,en,New rules by FDA aim to eliminate trans fats,7.0,2,fda-transfats.en.2.txt,train
fda-transfats,en,FDA makes new rule to get rid of trans fats,5.0,3,fda-transfats.en.3.txt,train
fda-transfats,en,New rule won't allow trans fat in processed food,4.0,4,fda-transfats.en.4.txt,train
fed-dollars,en,"Replacing $1 bill with $1 coin wouldn't be pinching pennies, Fed says",12.0,0,fed-dollars.en.0.txt,train
fed-dollars,en,"To coin a phrase, Fed says the paper buck stays here",8.0,1,fed-dollars.en.1.txt,train
fed-dollars,en,"Getting rid of the dollar bill won't make a lot of cents, Fed says ",6.0,2,fed-dollars.en.2.txt,train
fed-dollars,en,"Replacing the buck with a coin will take a lot more pennies, Fed says",5.0,3,fed-dollars.en.3.txt,train
fed-dollars,en,"U.S. central bank says paper beats metal, so don't cut $1 bill",4.0,4,fed-dollars.en.4.txt,train
femaleengineer-cars,en,Female engineers make inroads in automotive industry,12.0,0,femaleengineer-cars.en.0.txt,train
femaleengineer-cars,en,Auto industry puts more women in the engineering driver's seat,8.0,1,femaleengineer-cars.en.1.txt,train
femaleengineer-cars,en,Women behind the engineering wheel at auto companies,7.0,2,femaleengineer-cars.en.2.txt,train
femaleengineer-cars,en,Auto industry needs more female engineers,5.0,3,femaleengineer-cars.en.3.txt,train
femaleengineer-cars,en,Three women lead the way as auto engineers,4.0,4,femaleengineer-cars.en.4.txt,train
feral-cats,en,Feral cats everywhere: Battle rages over what to do,12.0,0,feral-cats.en.0.txt,train
feral-cats,en,Much ado about what to do with the nation's feral cats,8.0,1,feral-cats.en.1.txt,train
feral-cats,en,Fierce fight over how to handle feral cats in U.S.,6.0,2,feral-cats.en.2.txt,train
feral-cats,en,Feral cats cause an angry debate,5.0,3,feral-cats.en.3.txt,train
feral-cats,en,People argue over how to take care of homeless cats,3.0,4,feral-cats.en.4.txt,train
ferguson-agency,en,How one federal agency hopes to change Ferguson,12.0,0,ferguson-agency.en.0.txt,train
ferguson-agency,en,When the peacemakers came to town,8.0,1,ferguson-agency.en.1.txt,train
ferguson-agency,en,"Working in secret, this federal unit helps communities resolve conflict",6.0,2,ferguson-agency.en.2.txt,train
ferguson-agency,en,"You don't know they're there, as these peacemakers get both sides to talk",5.0,3,ferguson-agency.en.3.txt,train
ferguson-agency,en,"They work, quietly, for peace between black and white communities",4.0,4,ferguson-agency.en.4.txt,train
ferguson-ban,en,District forbids teachers from talking about Ferguson controversy,12.0,0,ferguson-ban.en.0.txt,train
ferguson-ban,en,"Missouri school district told to ""change the subject"" on Ferguson",8.0,1,ferguson-ban.en.1.txt,train
ferguson-ban,en,"Some middle, high school teachers banned from Ferguson talk",7.0,2,ferguson-ban.en.2.txt,train
ferguson-ban,en,Some Missouri teachers not allowed to talk about Ferguson,5.0,3,ferguson-ban.en.3.txt,train
ferguson-ban,en,Teachers cannot talk about protests,4.0,4,ferguson-ban.en.4.txt,train
ferguson-citycouncil,en,Ferguson council will now include three blacks for the first time,12.0,0,ferguson-citycouncil.en.0.txt,train
ferguson-citycouncil,en,"For the first time, three blacks will sit on Ferguson City Council",8.0,1,ferguson-citycouncil.en.1.txt,train
ferguson-citycouncil,en,Three blacks will serve on Ferguson City Council for first time,7.0,2,ferguson-citycouncil.en.2.txt,train
ferguson-citycouncil,en,"For first time ever, 3 blacks will serve on Ferguson City Council",5.0,3,ferguson-citycouncil.en.3.txt,train
ferguson-citycouncil,en,Ferguson City Council will have 3 black members for first time ever,4.0,4,ferguson-citycouncil.en.4.txt,train
ferguson-curfew,en,Missouri governor orders curfew after more violence erupts early Saturday,12.0,0,ferguson-curfew.en.0.txt,train
ferguson-curfew,en,Missouri governor criticized after imposing curfew on Ferguson,8.0,1,ferguson-curfew.en.1.txt,train
ferguson-curfew,en,Critics say Ferguson curfew could further anger protesters,7.0,2,ferguson-curfew.en.2.txt,train
ferguson-curfew,en,Many criticize governor for putting a curfew on Ferguson,5.0,3,ferguson-curfew.en.3.txt,train
ferguson-curfew,en,"At midnight in Ferguson, people must stay inside",4.0,4,ferguson-curfew.en.4.txt,train
ferguson-grandjury,en,Grand jury won't indict Ferguson cop in shooting,12.0,0,ferguson-grandjury.en.0.txt,train
ferguson-grandjury,en,No indictment by grand jury in shooting of Ferguson teen,8.0,1,ferguson-grandjury.en.1.txt,train
ferguson-grandjury,en,No indictment for Ferguson policeman in shooting of teen,6.0,2,ferguson-grandjury.en.2.txt,train
ferguson-grandjury,en,Ferguson policeman not indicted in shooting death of teen,5.0,3,ferguson-grandjury.en.3.txt,train
ferguson-grandjury,en,No indictment in shooting of Ferguson teen,4.0,4,ferguson-grandjury.en.4.txt,train
ferguson-museum,en,Museum capturing Ferguson history as it happens,12.0,0,ferguson-museum.en.0.txt,train
ferguson-museum,en,Ferguson's spot in Missouri History Museum,9.0,1,ferguson-museum.en.1.txt,train
ferguson-museum,en,Missouri museum collecting Ferguson history,7.0,2,ferguson-museum.en.2.txt,train
ferguson-museum,en,Ferguson history to be collected for museum,5.0,3,ferguson-museum.en.3.txt,train
ferguson-museum,en,Missouri museum makes room for Ferguson history,4.0,4,ferguson-museum.en.4.txt,train
ferguson-natlguard,en,Missouri governor sends National Guard to Ferguson ,12.0,0,ferguson-natlguard.en.0.txt,train
ferguson-natlguard,en,National Guard sent to Ferguson as peaceful protest deteriorates,9.0,1,ferguson-natlguard.en.1.txt,train
ferguson-natlguard,en,Missouri National Guard ordered to Ferguson after violence erupts,7.0,2,ferguson-natlguard.en.2.txt,train
ferguson-natlguard,en,"After more clashes, National Guard sent to Ferguson",6.0,3,ferguson-natlguard.en.3.txt,train
ferguson-natlguard,en,Missouri National Guard sent to Ferguson,4.0,4,ferguson-natlguard.en.4.txt,train
ferguson-oneyear,en,"A year after Brown shooting, Ferguson quietly struggles forward",12.0,0,ferguson-oneyear.en.0.txt,train
ferguson-oneyear,en,Ferguson forging new normal 1 year after shooting,9.0,1,ferguson-oneyear.en.1.txt,train
ferguson-oneyear,en,"A year after shooting, Ferguson inches toward new reality",7.0,2,ferguson-oneyear.en.2.txt,train
ferguson-oneyear,en,Ferguson fumbling forward a year after Brown shooting,5.0,3,ferguson-oneyear.en.3.txt,train
ferguson-oneyear,en,Ferguson working for better life a year after teen's shooting,3.0,4,ferguson-oneyear.en.4.txt,train
ferguson-pompomteam,en,Pom-pom team has rah-rah approach to adversity following Ferguson unrest,12.0,0,ferguson-pompomteam.en.0.txt,train
ferguson-pompomteam,en,High school dance squad perseveres despite obstacles,7.0,1,ferguson-pompomteam.en.1.txt,train
ferguson-pompomteam,en, Dance team keeps the rhythm going despite obstacles,5.0,2,ferguson-pompomteam.en.2.txt,train
ferguson-pompomteam,en,Dance team keeps moving despite community unrest,4.0,3,ferguson-pompomteam.en.3.txt,train
ferguson-pompomteam,en,Pommies dance their way through troubles,2.0,4,ferguson-pompomteam.en.4.txt,train
ferguson-report,en,"Report accuses Ferguson police, courts of targeting African-Americans",12.0,0,ferguson-report.en.0.txt,train
ferguson-report,en,Report details abuses of Ferguson police and courts,9.0,1,ferguson-report.en.1.txt,train
ferguson-report,en,"Ferguson's police and courts targeted African-Americans, report says",7.0,2,ferguson-report.en.2.txt,train
ferguson-report,en,"Ferguson police and courts treated blacks unfairly, report says",5.0,3,ferguson-report.en.3.txt,train
ferguson-report,en,Report says Ferguson police treated blacks unfairly,4.0,4,ferguson-report.en.4.txt,train
ferguson-shooting,en,Two police officers shot during protests in Ferguson,12.0,0,ferguson-shooting.en.0.txt,train
ferguson-shooting,en,Two police officers shot and wounded during Ferguson protest,8.0,1,ferguson-shooting.en.1.txt,train
ferguson-shooting,en,Shots fired during Ferguson protest wound two police officers,7.0,2,ferguson-shooting.en.2.txt,train
ferguson-shooting,en,"During a protest, two police officers shot in Ferguson",5.0,3,ferguson-shooting.en.3.txt,train
ferguson-shooting,en,Two police officers shot in Ferguson,4.0,4,ferguson-shooting.en.4.txt,train
ferguson-thanksgiving,en,"For Ferguson demonstrators, Thanksgiving is a moment of respite",12.0,0,ferguson-thanksgiving.en.0.txt,train
ferguson-thanksgiving,en,A quiet Thanksgiving meal for demonstrators in Ferguson,8.0,1,ferguson-thanksgiving.en.1.txt,train
ferguson-thanksgiving,en,Protesters pause for a Thanksgiving meal in Ferguson,6.0,2,ferguson-thanksgiving.en.2.txt,train
ferguson-thanksgiving,en,"""Momma Cat"" serves Thanksgiving meals to Ferguson protesters",5.0,3,ferguson-thanksgiving.en.3.txt,train
ferguson-thanksgiving,en,Thanksgiving in Ferguson: Serving food to help heal,4.0,4,ferguson-thanksgiving.en.4.txt,train
ferguson-warning,en,Brown family lawyers: Governor should have condemned police for violence,12.0,0,ferguson-warning.en.0.txt,train
ferguson-warning,en,"Brown family, officials call for restraint ahead of grand jury decision",8.0,1,ferguson-warning.en.1.txt,train
ferguson-warning,en,All sides say let's stay calm in Michael Brown grand jury decision,6.0,2,ferguson-warning.en.2.txt,train
ferguson-warning,en,Calmly waiting for the Michael Brown shooting decision,5.0,3,ferguson-warning.en.3.txt,train
ferguson-warning,en,"Michael Brown's family asks people to stay ""calm and dignified""",4.0,4,ferguson-warning.en.4.txt,train
fern-crisis,en,Last fern standing: Botanic garden helps rescue disappearing plants,12.0,0,fern-crisis.en.0.txt,train
fern-crisis,en,Florida fern fans work hard to save endangered species of rare plants,8.0,1,fern-crisis.en.1.txt,train
fern-crisis,en,Florida ferns face threats to survival; fans work fervently to save them,6.0,2,fern-crisis.en.2.txt,train
fern-crisis,en,Florida fern fans fight to save plants that are in danger of disappearing,5.0,3,fern-crisis.en.3.txt,train
fern-crisis,en,"Florida has many special plants called ferns, but some ferns are in danger",3.0,4,fern-crisis.en.4.txt,train
fifa-sponsors,en,FIFA's commercial partners urged to make their voices heard,12.0,0,fifa-sponsors.en.0.txt,train
fifa-sponsors,en,Soccer scandal worries sponsors; can they get FIFA to clean up its act?,9.0,1,fifa-sponsors.en.1.txt,train
fifa-sponsors,en,"After latest scandal, soccer sponsors are urged to push FIFA for change",7.0,2,fifa-sponsors.en.2.txt,train
fifa-sponsors,en,"Soccer world upset by FIFA scandal, advertisers urged to push for change",5.0,3,fifa-sponsors.en.3.txt,train
fifa-sponsors,en,Soccer scandal upsets advertisers; can they get FIFA to be more honest?,4.0,4,fifa-sponsors.en.4.txt,train
filipino-expats,en,Typhoon-stricken Filipinos rely on countrymen abroad for lifeline,12.0,0,filipino-expats.en.0.txt,train
filipino-expats,en,"After the typhoon, Filipinos working abroad send money back home",8.0,1,filipino-expats.en.1.txt,train
filipino-expats,en,Filipinos living overseas send help back home to typhoon victims,6.0,2,filipino-expats.en.2.txt,train
filipino-expats,en,Expat Filipinos send money and help back home after deadly typhoon,5.0,3,filipino-expats.en.3.txt,train
filipino-expats,en,Sending money back home after a huge storm hit the Philippines,4.0,4,filipino-expats.en.4.txt,train
filmtax-creditcut,en,"Some states yell ""cut"" on film tax credits",12.0,0,filmtax-creditcut.en.0.txt,train
filmtax-creditcut,en,"Some states yell ""cut"" on tax credits that try to lure film producers",8.0,1,filmtax-creditcut.en.1.txt,train
filmtax-creditcut,en,States think twice on tax credits they use to attract movie producers,7.0,2,filmtax-creditcut.en.2.txt,train
filmtax-creditcut,en,States wonder: Should moviemakers get tax discounts to film here?,6.0,3,filmtax-creditcut.en.3.txt,train
filmtax-creditcut,en,"When moviemakers get a tax deal, do states lose too much money?",4.0,4,filmtax-creditcut.en.4.txt,train
fiorinacarson-presannounce,en,"GOP field grows: Fiorina, Carson launch presidential bids",12.0,0,fiorinacarson-presannounce.en.0.txt,train
fiorinacarson-presannounce,en,"Fiorina, Carson launch bids in Republican presidential race",9.0,1,fiorinacarson-presannounce.en.1.txt,train
fiorinacarson-presannounce,en,"Fiorina, Carson join Republican race for president",7.0,2,fiorinacarson-presannounce.en.2.txt,train
fiorinacarson-presannounce,en,Two more Republicans will run for president,6.0,3,fiorinacarson-presannounce.en.3.txt,train
fiorinacarson-presannounce,en,Two more Republican people say they want to be president,4.0,4,fiorinacarson-presannounce.en.4.txt,train
firstgen-collegestudents,en,Elite colleges look to support first-generation students,12.0,0,firstgen-collegestudents.en.0.txt,train
firstgen-collegestudents,en,First-generation college students find support for their unique challenges,8.0,1,firstgen-collegestudents.en.1.txt,train
firstgen-collegestudents,en,Adapting to college life is not always easy for first-generation students,6.0,2,firstgen-collegestudents.en.2.txt,train
firstgen-collegestudents,en,Students at many small colleges now have programs to feel more welcome,4.0,3,firstgen-collegestudents.en.3.txt,train
firstgen-collegestudents,en,New college students try to fit in,2.0,4,firstgen-collegestudents.en.4.txt,train
firstladies-libraries,en,First ladies' key role in presidential libraries,12.0,0,firstladies-libraries.en.0.txt,train
firstladies-libraries,en,Presidential libraries also showcase first ladies,8.0,1,firstladies-libraries.en.1.txt,train
firstladies-libraries,en,Preserving first ladies' history in presidential libraries,7.0,2,firstladies-libraries.en.2.txt,train
firstladies-libraries,en,First ladies' role in library planning,6.0,3,firstladies-libraries.en.3.txt,train
firstladies-libraries,en,Presidents have special libraries,4.0,4,firstladies-libraries.en.4.txt,train
firstlady-education,en,Michelle Obama: Education is the thread through civil rights,12.0,0,firstlady-education.en.0.txt,train
